Prompt-path	Eval-path	SIM-o
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19002369.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19002369-common_voice_en_19002367.wav	0.67
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19017623.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19017623-common_voice_en_19017624.wav	0.54
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19022657.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19022657-common_voice_en_19022662.wav	0.57
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19022657.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19022657-common_voice_en_19022667.wav	0.59
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19043111.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19043111-common_voice_en_19043109.wav	0.62
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19043111.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19043111-common_voice_en_19043119.wav	0.62
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19049396.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19049396-common_voice_en_19049393.wav	0.73
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19049396.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19049396-common_voice_en_19049395.wav	0.68
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19083094.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19083094-common_voice_en_19083091.wav	0.65
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19083094.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19083094-common_voice_en_19083093.wav	0.79
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19113286.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19113286-common_voice_en_19113288.wav	0.64
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19117097.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19117097-common_voice_en_19117098.wav	0.66
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19124597.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19124597-common_voice_en_19124596.wav	0.70
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19152197.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19152197-common_voice_en_19152196.wav	0.65
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19152197.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19152197-common_voice_en_19152198.wav	0.57
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19176854.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19176854-common_voice_en_19176853.wav	0.47
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19176854.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19176854-common_voice_en_19176856.wav	0.66
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19211875.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19211875-common_voice_en_19211870.wav	0.78
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19254683.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19254683-common_voice_en_19254685.wav	0.68
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19254683.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19254683-common_voice_en_19254687.wav	0.62
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19277026.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19277026-common_voice_en_19277029.wav	0.60
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19284142.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19284142-common_voice_en_19284143.wav	0.46
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19284142.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19284142-common_voice_en_19284144.wav	0.61
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19289713.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19289713-common_voice_en_19289715.wav	0.75
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19294198.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19294198-common_voice_en_19294199.wav	0.52
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19294198.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19294198-common_voice_en_19294200.wav	0.63
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19343495.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19343495-common_voice_en_19343496.wav	0.69
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19343495.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19343495-common_voice_en_19343497.wav	0.66
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19345360.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19345360-common_voice_en_19345358.wav	0.74
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19345360.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19345360-common_voice_en_19345359.wav	0.73
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19361636.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19361636-common_voice_en_19361634.wav	0.63
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19361636.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19361636-common_voice_en_19361635.wav	0.72
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19384720.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19384720-common_voice_en_19384721.wav	0.61
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19397397.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19397397-common_voice_en_19397399.wav	0.83
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19397397.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19397397-common_voice_en_19397407.wav	0.82
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19401124.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19401124-common_voice_en_19401123.wav	0.62
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19401124.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19401124-common_voice_en_19401125.wav	0.74
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19428391.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19428391-common_voice_en_19428392.wav	0.62
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19428391.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19428391-common_voice_en_19428396.wav	0.75
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19449066.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19449066-common_voice_en_19449075.wav	0.83
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19449066.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19449066-common_voice_en_19449076.wav	0.72
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19455206.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19455206-common_voice_en_19455208.wav	0.63
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19455206.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19455206-common_voice_en_19455210.wav	0.61
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19481268.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19481268-common_voice_en_19481267.wav	0.73
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19481268.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19481268-common_voice_en_19481270.wav	0.70
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19496235.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19496235-common_voice_en_19496229.wav	0.68
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19496235.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19496235-common_voice_en_19496266.wav	0.70
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19517720.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19517720-common_voice_en_19517721.wav	0.59
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19527999.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19527999-common_voice_en_19528000.wav	0.52
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19527999.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19527999-common_voice_en_19528002.wav	0.64
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19531363.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19531363-common_voice_en_19531364.wav	0.56
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19540120.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19540120-common_voice_en_19540122.wav	0.67
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19560742.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19560742-common_voice_en_19560741.wav	0.69
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19560742.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19560742-common_voice_en_19560749.wav	0.69
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19579295.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19579295-common_voice_en_19579294.wav	0.59
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19579295.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19579295-common_voice_en_19579310.wav	0.67
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19599129.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19599129-common_voice_en_19599130.wav	0.57
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19602798.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19602798-common_voice_en_19602797.wav	0.74
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19608801.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19608801-common_voice_en_19608806.wav	0.71
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19619551.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19619551-common_voice_en_19619549.wav	0.71
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19619551.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19619551-common_voice_en_19619550.wav	0.63
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19619855.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19619855-common_voice_en_19619858.wav	0.82
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19622969.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19622969-common_voice_en_19622970.wav	0.72
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19622969.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19622969-common_voice_en_19622971.wav	0.72
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19629167.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19629167-common_voice_en_19629165.wav	0.51
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19629167.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19629167-common_voice_en_19629166.wav	0.59
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19632634.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19632634-common_voice_en_19632638.wav	0.66
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19632634.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19632634-common_voice_en_19632644.wav	0.59
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19635046.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19635046-common_voice_en_19635047.wav	0.64
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19635046.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19635046-common_voice_en_19635048.wav	0.65
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19636954.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19636954-common_voice_en_19636955.wav	0.53
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19638442.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19638442-common_voice_en_19638444.wav	0.70
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19638442.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19638442-common_voice_en_19638447.wav	0.65
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19640906.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19640906-common_voice_en_19640909.wav	0.58
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19641039.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19641039-common_voice_en_19641037.wav	0.73
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19641039.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19641039-common_voice_en_19641038.wav	-0.01
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19641789.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19641789-common_voice_en_19641784.wav	0.57
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19641789.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19641789-common_voice_en_19641791.wav	0.65
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19656513.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19656513-common_voice_en_19656518.wav	0.62
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19656513.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19656513-common_voice_en_19656571.wav	0.63
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19665909.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19665909-common_voice_en_19665910.wav	0.65
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19665909.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19665909-common_voice_en_19665911.wav	0.73
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19669708.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19669708-common_voice_en_19669702.wav	0.64
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19669708.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19669708-common_voice_en_19669704.wav	0.56
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19670166.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19670166-common_voice_en_19670165.wav	0.48
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19670674.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19670674-common_voice_en_19670675.wav	0.51
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19670674.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19670674-common_voice_en_19670676.wav	0.63
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19671290.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19671290-common_voice_en_19671292.wav	0.69
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19671290.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19671290-common_voice_en_19671293.wav	0.72
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19686152.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19686152-common_voice_en_19686154.wav	0.76
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19686493.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19686493-common_voice_en_19686494.wav	0.76
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19686493.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19686493-common_voice_en_19686496.wav	0.70
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19690002.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19690002-common_voice_en_19690001.wav	0.66
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19690002.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19690002-common_voice_en_19690003.wav	0.62
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19691556.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19691556-common_voice_en_19691557.wav	0.68
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19691845.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19691845-common_voice_en_19691840.wav	0.64
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19691845.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19691845-common_voice_en_19691884.wav	0.60
