Prompt-path	Eval-path	SIM-o
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19691556.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19691556-common_voice_en_19691557.wav	0.68
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19691845.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19691845-common_voice_en_19691840.wav	0.64
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19691845.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19691845-common_voice_en_19691884.wav	0.60
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19692939.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19692939-common_voice_en_19693060.wav	0.64
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19695366.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19695366-common_voice_en_19695364.wav	0.72
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19698719.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19698719-common_voice_en_19698716.wav	0.76
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19698719.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19698719-common_voice_en_19698718.wav	0.72
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19701583.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19701583-common_voice_en_19701587.wav	0.71
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19701583.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19701583-common_voice_en_19701588.wav	0.63
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19706873.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19706873-common_voice_en_19706870.wav	0.54
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19714465.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19714465-common_voice_en_19714469.wav	0.70
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19717736.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19717736-common_voice_en_19717739.wav	0.58
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19722359.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19722359-common_voice_en_19722362.wav	0.15
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19722359.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19722359-common_voice_en_19722397.wav	0.71
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19724030.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19724030-common_voice_en_19724028.wav	0.82
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19724030.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19724030-common_voice_en_19724029.wav	0.80
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19724242.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19724242-common_voice_en_19724243.wav	0.60
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19724242.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19724242-common_voice_en_19724245.wav	0.63
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19724475.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19724475-common_voice_en_19724484.wav	0.72
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19724850.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19724850-common_voice_en_19724899.wav	0.76
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19724850.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19724850-common_voice_en_19724900.wav	0.77
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19726989.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19726989-common_voice_en_19726988.wav	0.55
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19726989.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19726989-common_voice_en_19726990.wav	0.60
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19727183.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19727183-common_voice_en_19727184.wav	0.72
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19727183.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19727183-common_voice_en_19727187.wav	0.71
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19729972.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19729972-common_voice_en_19729973.wav	0.69
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19729972.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19729972-common_voice_en_19729975.wav	0.10
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19730681.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19730681-common_voice_en_19730680.wav	0.78
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19730681.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19730681-common_voice_en_19730683.wav	0.66
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19733143.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19733143-common_voice_en_19733141.wav	0.67
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19734247.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19734247-common_voice_en_19734251.wav	0.62
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19734247.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19734247-common_voice_en_19734252.wav	0.62
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19739025.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19739025-common_voice_en_19739024.wav	0.55
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19739025.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19739025-common_voice_en_19739027.wav	0.64
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19741922.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19741922-common_voice_en_19741926.wav	0.66
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19741922.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19741922-common_voice_en_19741978.wav	0.74
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19744568.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19744568-common_voice_en_19744566.wav	0.61
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19748004.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19748004-common_voice_en_19748007.wav	0.59
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19748004.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19748004-common_voice_en_19748010.wav	0.57
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19748971.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19748971-common_voice_en_19748972.wav	0.69
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19748971.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19748971-common_voice_en_19748974.wav	0.12
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19750016.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19750016-common_voice_en_19750004.wav	0.67
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19750016.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19750016-common_voice_en_19750010.wav	0.64
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19756059.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19756059-common_voice_en_19756060.wav	0.43
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19756059.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19756059-common_voice_en_19756062.wav	0.59
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19760248.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19760248-common_voice_en_19760249.wav	0.64
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19760248.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19760248-common_voice_en_19760250.wav	0.63
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19767707.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19767707-common_voice_en_19767710.wav	0.65
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19767978.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19767978-common_voice_en_19767977.wav	0.66
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19767978.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19767978-common_voice_en_19767980.wav	0.65
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19768597.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19768597-common_voice_en_19768600.wav	0.76
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19770519.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19770519-common_voice_en_19770516.wav	0.57
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19770519.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19770519-common_voice_en_19770517.wav	0.54
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19778240.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19778240-common_voice_en_19778244.wav	0.57
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19778240.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19778240-common_voice_en_19778260.wav	0.65
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19789569.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19789569-common_voice_en_19789566.wav	0.68
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19789569.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19789569-common_voice_en_19789567.wav	0.61
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19791537.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19791537-common_voice_en_19791538.wav	0.58
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19793104.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19793104-common_voice_en_19793103.wav	0.56
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19816147.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19816147-common_voice_en_19816145.wav	0.62
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19816147.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19816147-common_voice_en_19816166.wav	0.61
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19819944.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19819944-common_voice_en_19819945.wav	0.74
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19819944.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19819944-common_voice_en_19819946.wav	0.69
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19843546.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19843546-common_voice_en_19843549.wav	0.56
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19845853.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19845853-common_voice_en_19845856.wav	0.68
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19854924.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19854924-common_voice_en_19854923.wav	0.71
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19863517.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19863517-common_voice_en_19863518.wav	0.62
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19867710.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19867710-common_voice_en_19867712.wav	0.59
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19867710.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19867710-common_voice_en_19867713.wav	0.62
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19869780.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19869780-common_voice_en_19869779.wav	0.74
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19869780.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19869780-common_voice_en_19869781.wav	0.62
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19898846.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19898846-common_voice_en_19898843.wav	0.70
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19898846.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19898846-common_voice_en_19898849.wav	0.73
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19916471.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19916471-common_voice_en_19916473.wav	0.62
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19916471.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19916471-common_voice_en_19916474.wav	0.76
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19933238.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19933238-common_voice_en_19933256.wav	0.72
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19933652.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19933652-common_voice_en_19933655.wav	0.49
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19933652.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19933652-common_voice_en_19933661.wav	0.65
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19934187.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19934187-common_voice_en_19934317.wav	0.69
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19939156.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19939156-common_voice_en_19939176.wav	0.54
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19944630.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19944630-common_voice_en_19944631.wav	0.55
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19944630.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19944630-common_voice_en_19944633.wav	0.62
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19949855.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19949855-common_voice_en_19949857.wav	0.58
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19951090.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19951090-common_voice_en_19951089.wav	0.55
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19951090.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19951090-common_voice_en_19951091.wav	-0.06
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19961449.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19961449-common_voice_en_19961451.wav	0.51
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19961449.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19961449-common_voice_en_19961453.wav	0.53
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19967495.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19967495-common_voice_en_19967497.wav	0.66
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19972684.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19972684-common_voice_en_19972725.wav	0.77
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19972684.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19972684-common_voice_en_19972807.wav	0.77
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19974164.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19974164-common_voice_en_19974166.wav	0.65
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19977527.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19977527-common_voice_en_19977526.wav	0.66
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19977527.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19977527-common_voice_en_19977528.wav	0.59
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19979514.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19979514-common_voice_en_19979516.wav	0.75
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19979514.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19979514-common_voice_en_19979517.wav	0.70
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19981298.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19981298-common_voice_en_19981296.wav	0.55
english	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_en/common_voice_en_19981298.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_final_gs3p0/seedtts_en/common_voice_en_19981298-common_voice_en_19981297.wav	0.55
