Prompt-path	Eval-path	SIM-o
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00111636-00000002.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00111636-00000050.wav	0.72
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00111640-00000002.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00111640-00000039.wav	0.81
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00111640-00000002.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00111640-00000038.wav	0.77
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00111665-00000470.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00111665-00000016.wav	-0.12
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00111665-00000470.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00111665-00000010.wav	-0.07
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00111675-00000005.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00111675-00000006.wav	0.71
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00111675-00000005.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00111675-00000192.wav	0.67
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00111778-00000015.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00111778-00000450.wav	0.70
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00111778-00000015.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00111778-00000019.wav	0.66
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00111879-00000040.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00111879-00000009.wav	0.73
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00111879-00000040.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00111879-00000044.wav	-0.08
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00112025-00000001.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00112025-00000005.wav	0.71
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00112025-00000001.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00112025-00000177.wav	0.70
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00112048-00000041.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00112048-00000045.wav	0.76
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00112048-00000041.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00112048-00000334.wav	0.00
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00112103-00000526.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00112103-00000011.wav	0.74
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00011425-00000045.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00011425-00000727.wav	0.77
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00011425-00000045.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00011425-00000048.wav	0.76
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00117201-00000098.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00117201-00000006.wav	0.06
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00117977-00000024.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00117977-00000041.wav	0.71
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00117977-00000024.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00117977-00000185.wav	0.01
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00118212-00000286.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00118212-00000038.wav	0.71
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00118212-00000286.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00118212-00000062.wav	0.12
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00118280-00000245.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00118280-00000056.wav	0.68
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00118280-00000245.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00118280-00000436.wav	0.76
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00118473-00000388.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00118473-00000016.wav	0.70
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00118616-00000596.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00118616-00000009.wav	0.67
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00118616-00000596.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00118616-00000007.wav	0.57
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00118631-00000017.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00118631-00000336.wav	-0.11
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00118631-00000017.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00118631-00000011.wav	-0.14
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00118699-00000040.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00118699-00000174.wav	0.01
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00118699-00000040.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00118699-00000021.wav	0.04
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00012033-00000012.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00012033-00000611.wav	0.13
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00012033-00000012.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00012033-00000049.wav	0.00
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00122028-00000020.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00122028-00000005.wav	0.31
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00122028-00000020.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00122028-00000040.wav	0.28
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00122035-00000415.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00122035-00000044.wav	0.68
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00122042-00000047.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00122042-00000006.wav	0.77
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00122042-00000047.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00122042-00000010.wav	0.06
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00122078-00000216.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00122078-00000039.wav	0.70
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00122078-00000216.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00122078-00000130.wav	0.60
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00012279-00000020.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00012279-00000123.wav	0.06
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00012279-00000020.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00012279-00000006.wav	0.71
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00012297-00000014.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00012297-00000016.wav	0.78
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00012297-00000014.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00012297-00000029.wav	0.74
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00012349-00000040.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00012349-00000616.wav	0.71
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00012349-00000040.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00012349-00000175.wav	0.69
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00012522-00000087.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00012522-00000155.wav	0.80
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00012522-00000087.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00012522-00000156.wav	0.75
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00012577-00000040.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00012577-00000019.wav	0.68
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00012577-00000040.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00012577-00000009.wav	0.73
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00012581-00000046.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00012581-00000033.wav	-0.02
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00012581-00000046.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00012581-00000300.wav	-0.19
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00012596-00000036.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00012596-00000009.wav	-0.04
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00012596-00000036.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00012596-00000288.wav	0.03
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00012603-00000044.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00012603-00000065.wav	0.80
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00012603-00000044.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00012603-00000006.wav	0.77
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00012714-00000002.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00012714-00000174.wav	0.02
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00012714-00000002.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00012714-00000035.wav	0.70
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00012910-00000493.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00012910-00000018.wav	0.61
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00012910-00000493.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00012910-00000037.wav	0.00
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00013044-00000204.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00013044-00000449.wav	0.71
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00013044-00000204.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00013044-00000102.wav	0.15
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00013068-00000017.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00013068-00000119.wav	0.66
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00013068-00000017.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00013068-00000048.wav	0.74
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00013098-00000014.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00013098-00000163.wav	0.08
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00013098-00000014.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00013098-00000981.wav	-0.05
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00013124-00000647.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00013124-00000063.wav	0.69
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00013124-00000647.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00013124-00000049.wav	0.75
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00013265-00000697.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00013265-00000622.wav	0.70
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00013265-00000697.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00013265-00000021.wav	0.14
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00013281-00000014.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00013281-00000301.wav	0.57
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00013281-00000014.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00013281-00000731.wav	0.52
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00013311-00000040.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00013311-00000039.wav	-0.08
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00013311-00000040.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00013311-00000360.wav	-0.18
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00013317-00000005.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00013317-00000006.wav	0.68
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00013317-00000005.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00013317-00000648.wav	0.71
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00013338-00000018.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00013338-00000009.wav	0.68
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00013338-00000018.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00013338-00000044.wav	-0.09
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00013356-00000015.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00013356-00000094.wav	0.58
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00013356-00000015.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00013356-00000007.wav	0.02
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00013364-00000864.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00013364-00000003.wav	-0.01
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00013364-00000864.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00013364-00000012.wav	0.61
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00013375-00000041.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00013375-00000021.wav	0.66
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00013375-00000041.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00013375-00000016.wav	0.71
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00013542-00000010.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00013542-00000616.wav	0.68
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00013542-00000010.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00013542-00000045.wav	-0.13
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00013648-00000976.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00013648-00000277.wav	0.71
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00013648-00000976.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00013648-00000183.wav	0.66
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00013652-00000849.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00013652-00000048.wav	0.02
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00013652-00000849.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00013652-00000038.wav	0.05
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00013676-00000260.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00013676-00000043.wav	0.66
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00013676-00000260.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00013676-00000038.wav	0.32
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00013762-00000998.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00013762-00000099.wav	0.67
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00013762-00000998.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00013762-00000019.wav	0.02
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00013764-00000038.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00013764-00000016.wav	0.73
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00013764-00000038.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00013764-00000249.wav	0.63
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00013774-00000023.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00013774-00000001.wav	-0.00
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00013774-00000023.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00013774-00000005.wav	0.57
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00013783-00000279.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00013783-00000039.wav	0.31
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00013783-00000279.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00013783-00000035.wav	0.72
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00013931-00000018.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00013931-00000039.wav	0.76
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00013931-00000018.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00013931-00000392.wav	0.66
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00013950-00000017.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00013950-00000007.wav	0.14
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00013950-00000017.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00013950-00000074.wav	0.04
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00014003-00000050.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00014003-00000044.wav	0.57
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00014003-00000050.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00014003-00000020.wav	0.59
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00014032-00000009.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00014032-00000479.wav	0.57
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00014032-00000009.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00014032-00000039.wav	0.59
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00014077-00000294.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00014077-00000006.wav	0.72
chinese	/opt/gpfs/users/yinfeng/work/tts_eval/tts_eval_datasets/audio/seedtts_zh/00014077-00000294.wav	/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_50k/seedtts_zh/00014077-00000177.wav	0.69
