Name	WER	Truth	Hypothesis	Insertions	Deletions	Substitutions
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19622969-common_voice_en_19622971.wav	0.07142857142857142	a skunk's spray is powerful enough to ward off bears and other potential attackers	a skunk spray is powerful enough to ward off bears and other potential attackers	0	0	1
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19629167-common_voice_en_19629165.wav	0.0	the rest of the road winds through the forests of northern florida	the rest of the road winds through the forests of northern florida	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19629167-common_voice_en_19629166.wav	0.0	the murals draw on the gospel of john and the book of revelation	the murals draw on the gospel of john and the book of revelation	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19632634-common_voice_en_19632638.wav	0.07692307692307693	his father gordon jolley played for the detroit lions and the seattle seahawks	his father gordon jolly played for the detroit lions and the seattle seahawks	0	0	1
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19632634-common_voice_en_19632644.wav	0.0	it then became part of poland	it then became part of poland	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19635046-common_voice_en_19635047.wav	0.0	with his promotion to colonel he was named director of personnel	with his promotion to colonel he was named director of personnel	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19635046-common_voice_en_19635048.wav	0.0	his name is the same as that of the ancient egyptian god amun	his name is the same as that of the ancient egyptian god amun	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19636954-common_voice_en_19636955.wav	0.0	a statue of the king stands at the southwest entrance to the park	a statue of the king stands at the southwest entrance to the park	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19638442-common_voice_en_19638444.wav	0.08333333333333333	after his execution ogilvie's followers were rounded up and put in jail	after his execution ogilvy's followers were rounded up and put in jail	0	0	1
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19638442-common_voice_en_19638447.wav	0.0	the chronicles do not elucidate the motives for the rebellion	the chronicles do not elucidate the motives for the rebellion	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19640906-common_voice_en_19640909.wav	0.0	livingston relocated to chicago and became involved in the local theater scene	livingston relocated to chicago and became involved in the local theater scene	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19641039-common_voice_en_19641037.wav	0.0	it was named in honor of simon kenton a pioneer of kentucky	it was named in honor of simon kenton a pioneer of kentucky	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19641039-common_voice_en_19641038.wav	1.0	he studied computer science at imperial college london	uh	0	7	1
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19641789-common_voice_en_19641784.wav	0.0	alone he considers taking his own life	alone he considers taking his own life	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19641789-common_voice_en_19641791.wav	0.0	the village is also the birthplace of the actor john mills	the village is also the birthplace of the actor john mills	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19656513-common_voice_en_19656518.wav	0.0	when an infected file is executed alabama goes memory resident	when an infected file is executed alabama goes memory resident	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19656513-common_voice_en_19656571.wav	0.0	for her friday nights and her french lessons were gone	for her friday nights and her french lessons were gone	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19665909-common_voice_en_19665910.wav	0.1	the reagan administration also asked congress to ease the rule	the reagan administration also asked congress to ease the rule uh	1	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19665909-common_voice_en_19665911.wav	0.0	winter afternoons are cool and frequently sunny but mornings are freezing to frigid	winter afternoons are cool and frequently sunny but mornings are freezing to frigid	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19669708-common_voice_en_19669702.wav	0.0	marriage alliances were common	marriage alliances were common	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19669708-common_voice_en_19669704.wav	0.0	they study subjects such as mathematics and english	they study subjects such as mathematics and english	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19670166-common_voice_en_19670165.wav	0.0	she can also hide her young in the leaves while searching for food	she can also hide her young in the leaves while searching for food	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19670674-common_voice_en_19670675.wav	0.75	and they're really good	and	0	3	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19670674-common_voice_en_19670676.wav	0.0	a roman road ran north from hamworthy to badbury rings a roman transport hub	a roman road ran north from hamworthy to badbury rings a roman transport hub	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19671290-common_voice_en_19671292.wav	0.08333333333333333	colonel john haslet quickly reassigned him to duty as the regimental surgeon	colonel john haslett quickly reassigned him to duty as the regimental surgeon	0	0	1
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19671290-common_voice_en_19671293.wav	0.08333333333333333	in her country she is also well known for her popularization activities	in her country she is also well known for her popularization activities uh	1	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19686152-common_voice_en_19686154.wav	0.0	but the weather became bad and adverse winds drove him westward	but the weather became bad and adverse winds drove him westward	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19686493-common_voice_en_19686494.wav	0.0	gordon battelle an ohio native who sought to introduce a resolution for gradual emancipation	gordon battelle an ohio native who sought to introduce a resolution for gradual emancipation	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19686493-common_voice_en_19686496.wav	0.0	the rest of the money can be based on playing time	the rest of the money can be based on playing time	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19690002-common_voice_en_19690001.wav	0.0	it can also be used on structural steel if certain precautions are observed	it can also be used on structural steel if certain precautions are observed	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19690002-common_voice_en_19690003.wav	0.9166666666666666	former australian captain steve waugh referred to the practice as 'mental disintegration'	former	0	11	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19691556-common_voice_en_19691557.wav	0.0	the law has been replaced twice since then	the law has been replaced twice since then	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19691845-common_voice_en_19691840.wav	0.0	select locations provide tutorial rooms for learners to use free of charge	select locations provide tutorial rooms for learners to use free of charge	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19691845-common_voice_en_19691884.wav	1.0	there is a growing body of case law on bayhdole	thank you	0	8	2
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19692939-common_voice_en_19693060.wav	0.0	soon after obtaining her degree she returned to brazil	soon after obtaining her degree she returned to brazil	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19695366-common_voice_en_19695364.wav	0.07692307692307693	comer's administration applied the increases in spending for education only of white students	kummer's administration applied the increases in spending for education only of white students	0	0	1
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19698719-common_voice_en_19698716.wav	0.0	his first project with the company was echo night for the playstation	his first project with the company was echo night for the playstation	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19698719-common_voice_en_19698718.wav	0.0	the county is an alcohol prohibition or dry county	the county is an alcohol prohibition or dry county	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19701583-common_voice_en_19701587.wav	0.0	he also obtained the authorizations to fly predator drones over yemen	he also obtained the authorizations to fly predator drones over yemen	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19701583-common_voice_en_19701588.wav	0.0	cribb was born near bristol but moved to london before starting professional fighting	cribb was born near bristol but moved to london before starting professional fighting	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19706873-common_voice_en_19706870.wav	0.3	he was offered a 'one year tour' playing with alice	he was offered a oneyear tour playing with alice	0	1	2
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19714465-common_voice_en_19714469.wav	0.0	this means that generic terms are generally not afforded any legal protection	this means that generic terms are generally not afforded any legal protection	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19717736-common_voice_en_19717739.wav	0.0	vernon signal engineer	vernon signal engineer	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19722359-common_voice_en_19722362.wav	0.0	other infrastructure soon followed	other infrastructure soon followed	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19722359-common_voice_en_19722397.wav	0.1111111111111111	however this effect is counterbalanced for selection against infertility	however this effect is counterbalanced for selection against infertility ah	1	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19724030-common_voice_en_19724028.wav	0.0	it presents weapons vehicles and uniforms as well as abundant documentation history	it presents weapons vehicles and uniforms as well as abundant documentation history	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19724030-common_voice_en_19724029.wav	0.0	one variation assigns a point based on the pair rolled rather than the singleton	one variation assigns a point based on the pair rolled rather than the singleton	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19724242-common_voice_en_19724243.wav	0.0	the brewery is best known for its harpoon india pale ale	the brewery is best known for its harpoon india pale ale	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19724242-common_voice_en_19724245.wav	0.15384615384615385	the show also featured a walk on appearance from clements as benny baritone	the show also featured a walkon appearance from clements as benny baritone	0	1	1
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19724475-common_voice_en_19724484.wav	0.0	a golden crown sits above the shield	a golden crown sits above the shield	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19724850-common_voice_en_19724899.wav	0.0	his father was a professor of genetic engineering at louisiana state university	his father was a professor of genetic engineering at louisiana state university	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19724850-common_voice_en_19724900.wav	0.0	rooftop mounted for homes with no attics	rooftop mounted for homes with no attics	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19726989-common_voice_en_19726988.wav	0.0	he is a cranky hostile suspicious old man who appears to be a fugitive	he is a cranky hostile suspicious old man who appears to be a fugitive	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19726989-common_voice_en_19726990.wav	0.0	i came to offer myself as escort to your mother	i came to offer myself as escort to your mother	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19727183-common_voice_en_19727184.wav	0.14285714285714285	he was buried in saint peter's basilica	he was buried in st peter's basilica	0	0	1
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19727183-common_voice_en_19727187.wav	0.0	all listings are with original names	all listings are with original names	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19729972-common_voice_en_19729973.wav	0.15384615384615385	in other words it is a symmetric function of the pair of triangles	uh in other words it is a symmetric function of the pair of triangles uh	2	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19729972-common_voice_en_19729975.wav	0.0	the carpet loom made his name widely known	the carpet loom made his name widely known	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19730681-common_voice_en_19730680.wav	0.0	underwater demolition specialists may still be referred to as underwater demolition teams	underwater demolition specialists may still be referred to as underwater demolition teams	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19730681-common_voice_en_19730683.wav	0.0	in general however some method is then needed to evaluate each approximation	in general however some method is then needed to evaluate each approximation	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19733143-common_voice_en_19733141.wav	0.0	in both cases the silver was alloyed with copper	in both cases the silver was alloyed with copper	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19734247-common_voice_en_19734251.wav	0.0	trains draw power from the electric third rail	trains draw power from the electric third rail	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19734247-common_voice_en_19734252.wav	0.07142857142857142	in the past decade the university has sought to develop a stronger international focus	in the past decade the university has sought to develop a stronger international focus ah	1	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19739025-common_voice_en_19739024.wav	0.09090909090909091	it is situated to the north of the centre of darlington	it is situated to the north of the center of darlington	0	0	1
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19739025-common_voice_en_19739027.wav	0.0	later xander is grabbed by a monster arm from inside his locker	later xander is grabbed by a monster arm from inside his locker	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19741922-common_voice_en_19741926.wav	0.0	the appalachian trail passes through this section of this national forest	the appalachian trail passes through this section of this national forest	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19741922-common_voice_en_19741978.wav	0.0	everett and gray went to barcelona as favorites for the gold and silver medals	everett and gray went to barcelona as favorites for the gold and silver medals	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19744568-common_voice_en_19744566.wav	0.0	it was initially used for a survey of a thousand stars	it was initially used for a survey of a thousand stars	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19748004-common_voice_en_19748007.wav	0.08333333333333333	kanwal is said to mean snakes indeed in a local aboriginal language	conwall is said to mean snakes indeed in a local aboriginal language	0	0	1
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19748004-common_voice_en_19748010.wav	0.0	in some species females are also capable of stridulation	in some species females are also capable of stridulation	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19748971-common_voice_en_19748972.wav	0.0	relief carving can be described as carving pictures in wood	relief carving can be described as carving pictures in wood	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19748971-common_voice_en_19748974.wav	0.0	some resemble a tulip or a goblet	some resemble a tulip or a goblet	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19750016-common_voice_en_19750004.wav	0.0	the second stage featured six engines burning liquid hydrogen	the second stage featured six engines burning liquid hydrogen	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19750016-common_voice_en_19750010.wav	0.0	they have produced national and international champions	they have produced national and international champions	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19756059-common_voice_en_19756060.wav	0.2	the website has since replaced the word 'hell' with 'heck'	the website has since replaced the word help with heck	0	0	2
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19756059-common_voice_en_19756062.wav	0.0	he later worked as a journalist and then became a novelist and playwright	he later worked as a journalist and then became a novelist and playwright	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19760248-common_voice_en_19760249.wav	0.0	he participated in the carolinas campaign the final major campaign in the eastern theater	he participated in the carolinas campaign the final major campaign in the eastern theater	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19760248-common_voice_en_19760250.wav	0.1	this tended to discourage further development of industry and enterprise	this tended to discourage further development of industry and enterprises	0	0	1
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19767707-common_voice_en_19767710.wav	0.09090909090909091	grandville's ability for political provocation made his work much in demand	granville's ability for political provocation made his work much in demand	0	0	1
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19767978-common_voice_en_19767977.wav	0.0	this subsequently was renamed the magazine	this subsequently was renamed the magazine	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19767978-common_voice_en_19767980.wav	0.0	the airport is also the home to the national weather service pocatello office	the airport is also the home to the national weather service pocatello office	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19768597-common_voice_en_19768600.wav	0.1	as a result they have strong friendships with saint pauli	as a result they have strong friendships with st pauli	0	0	1
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19770519-common_voice_en_19770516.wav	0.0	his interests include classical music and literature	his interests include classical music and literature	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19770519-common_voice_en_19770517.wav	0.0	the ship was also awarded her second battle efficiency e	the ship was also awarded her second battle efficiency e	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19778240-common_voice_en_19778244.wav	0.08333333333333333	she married david wallett and moved to los angeles to try acting	she married david wallet and moved to los angeles to try acting	0	0	1
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19778240-common_voice_en_19778260.wav	0.0	he was later granted political asylum by the french government	he was later granted political asylum by the french government	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19789569-common_voice_en_19789566.wav	0.07692307692307693	it was considered one of the most remarkable engineering feats of the time	it was considered one of the most remarkable engineering feats of the time ah	1	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19789569-common_voice_en_19789567.wav	0.0	playing house and pretending to be someone else are examples of this phenomenon	playing house and pretending to be someone else are examples of this phenomenon	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19791537-common_voice_en_19791538.wav	0.2	it was also the first mission of the luna programme	it was also the first mission of the luna program oh	1	0	1
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19793104-common_voice_en_19793103.wav	0.0	it is a hermaphroditic fluke that requires two intermediate hosts	it is a hermaphroditic fluke that requires two intermediate hosts	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19816147-common_voice_en_19816145.wav	0.0	while this solution was workable it was hardly ideal	while this solution was workable it was hardly ideal	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19816147-common_voice_en_19816166.wav	0.0	his designs often incorporate elements of body horror	his designs often incorporate elements of body horror	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19819944-common_voice_en_19819945.wav	0.0	the storm caused severe flooding states such as new jersey new york and pennsylvania	the storm caused severe flooding states such as new jersey new york and pennsylvania	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19819944-common_voice_en_19819946.wav	0.15384615384615385	aside from national championships individual schools worked together to stage annual state championships	aside from national championships individual schools work together to stage annual state championships oh	1	0	1
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19843546-common_voice_en_19843549.wav	0.0	his parents were henry middleton and mary baker williams both of english descent	his parents were henry middleton and mary baker williams both of english descent	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19845853-common_voice_en_19845856.wav	0.16666666666666666	the ninth member is the state superintendent of education who is exofficio	the ninth member is the state superintendent of education who is ex officio	1	0	1
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19854924-common_voice_en_19854923.wav	0.18181818181818182	mario calvo and it currently plays in the salvadoran third division	mario calvo and it currently plays in the salvadoran 3rd division ah	1	0	1
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19863517-common_voice_en_19863518.wav	0.1	it was named for doctor joseph warren revolutionary war patriot	it was named for dr joseph warren revolutionary war patriot	0	0	1
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19867710-common_voice_en_19867712.wav	0.0	whilst at college dave met singer and songwriter adrian snell	whilst at college dave met singer and songwriter adrian snell	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19867710-common_voice_en_19867713.wav	0.0	she trains and lives in toronto	she trains and lives in toronto	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19869780-common_voice_en_19869779.wav	0.09090909090909091	for example they both consist of predominately older hence redder stars	for example they both consist of predominantly older hence redder stars	0	0	1
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19869780-common_voice_en_19869781.wav	0.0	you don't know what this means to us out here they said	you don't know what this means to us out here they said	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19898846-common_voice_en_19898843.wav	0.0	purchasers must buy for investment only and not for resale	purchasers must buy for investment only and not for resale	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19898846-common_voice_en_19898849.wav	0.0	the freezing of water limits low temperature performance	the freezing of water limits low temperature performance	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19916471-common_voice_en_19916473.wav	0.0	'coming sir' replied sam running upstairs	'coming sir' replied sam running upstairs	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19916471-common_voice_en_19916474.wav	0.0	we made a mistake but look what happened someone was assaulted	we made a mistake but look what happened someone was assaulted	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19933238-common_voice_en_19933256.wav	0.3333333333333333	carnegie high also has two won state titles in boys cross country	carnegie high also has two onestate titles in boys crosscountry	0	2	2
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19933652-common_voice_en_19933655.wav	0.1	she was a pioneer in the sensory analysis of food	she was a pioneer in the sensory analysis of food ah	1	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19933652-common_voice_en_19933661.wav	0.07142857142857142	the school offers a large amount of clubs pertaining to a variety of interests	the school offers a large amount of clubs pertaining to a variety of interests ah	1	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19934187-common_voice_en_19934317.wav	0.0	a wide array of topics on business ethics are discussed in the responsa literature	a wide array of topics on business ethics are discussed in the responsa literature	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19939156-common_voice_en_19939176.wav	0.0	this would occupy him for the rest of his life	this would occupy him for the rest of his life	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19944630-common_voice_en_19944631.wav	0.0	some conditions are associated with both symmetrical and asymmetrical growth restriction	some conditions are associated with both symmetrical and asymmetrical growth restriction	0	0	0
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19944630-common_voice_en_19944633.wav	0.25	the ions pass through the selectivity filter of the k channel pore	the ions pass through the selectivity filter of the kchannel core	0	1	2
/opt/gpfs/users/shuai/work/block-conversion-b2/OmniVoice/results_b2_steps32/seedtts_en/common_voice_en_19949855-common_voice_en_19949857.wav	0.125	the team colors were teal red and black	the team colors were red and black	0	1	0
